timestamp,counter,number,distance1_2d,angle1_2d,level1_2d,distance2_2d,angle2_2d,level2_2d,distance3_2d,angle3_2d,level3_2d,distance4_2d,angle4_2d,level4_2d,distance5_2d,angle5_2d,level5_2d,distance1,level1,rx1_r1,rx1_i1,rx2_r1,rx2_i1,distance2,level2,rx1_r2,rx1_i2,rx2_r2,rx2_i2,distance3,level3,rx1_r3,rx1_i3,rx2_r3,rx2_i3,distance4,level4,rx1_r4,rx1_i4,rx2_r4,rx2_i4,distance5,level5,rx1_r5,rx1_i5,rx2_r5,rx2_i5
2353,94,5,146,13,12,224,1,12,258,7,11,25,9,13,685,-19,11,193,13,2,-1,1,-1,59,12,-1,1,-3,2,417,12,-3,0,-1,0,14,12,-1,2,1,4,238,12,1,1,2,0
2377,95,5,157,12,12,220,1,12,249,7,12,29,12,12,685,-30,11,59,14,1,4,1,-1,14,13,3,-2,-1,-1,193,12,0,1,0,2,417,12,1,1,1,3,685,12,-1,-3,1,-1
2402,96,5,171,8,12,213,8,12,244,7,12,34,3,12,685,-30,11,59,13,-1,-1,1,-2,14,13,0,1,-1,-1,216,12,2,1,1,1,149,12,0,-2,-1,-1,417,11,1,-1,-1,-2
2428,97,5,166,-4,12,206,2,12,238,4,12,38,-1,12,685,-30,11,59,13,-1,0,-2,-2,104,12,-1,-2,2,-2,216,12,-1,1,-1,-2,149,11,1,1,1,3,283,10,-1,-1,1,3
2452,98,5,162,-6,12,209,12,12,224,4,12,41,-12,12,685,-30,11,37,14,1,-4,1,0,104,13,1,3,-1,1,216,12,-1,-2,1,0,149,12,-2,1,-1,0,529,11,-2,2,-2,-1
2478,99,5,157,-6,12,43,-4,13,197,4,12,220,4,12,287,12,11,37,14,0,2,1,3,439,13,-4,-1,0,-3,104,12,0,-1,-1,-2,372,12,2,3,-2,2,171,11,1,2,2,2
2502,100,5,153,-4,12,47,4,13,195,0,12,206,4,12,300,-6,11,59,13,2,2,4,0,372,13,-2,-2,1,-2,439,13,1,1,-1,2,104,12,-1,1,-2,3,171,12,1,-2,1,-5
2527,101,5,148,-5,12,52,2,13,193,4,12,204,0,11,305,-15,11,59,15,-3,-3,-2,-3,104,13,2,-3,3,-2,171,13,-2,3,-1,3,327,13,-3,2,-1,-1,216,12,-2,-2,-2,0
2552,102,5,148,-7,12,54,-1,13,200,4,12,200,0,12,309,-17,12,283,15,-3,-4,-1,-1,59,14,0,1,-2,3,327,14,3,-2,1,0,171,14,3,0,2,0,238,13,-3,2,-1,1
2577,103,5,146,-3,12,54,1,13,213,9,12,200,6,12,314,-19,12,283,15,1,3,3,-1,59,14,2,1,1,-1,171,13,-1,-2,-2,3,327,13,-2,0,1,3,238,13,2,-1,-1,-4
